FileName,Type,Name,ReleaseDate,Eoas,Eol,Version,Date
ruby-on-rails,versions,6.0.3.7,2021-05-05,,,,
ruby-on-rails,versions,5.2.6,2021-05-05,,,,
ruby-on-rails,versions,5.2.4.6,2021-05-05,,,,
ruby-on-rails,versions,6.1.3.1,2021-03-26,,,,
ruby-on-rails,versions,6.0.3.6,2021-03-26,,,,
ruby-on-rails,versions,5.2.5,2021-03-26,,,,
ruby-on-rails,versions,6.1.3,2021-02-17,,,,
ruby-on-rails,versions,6.1.2.1,2021-02-10,,,,
ruby-on-rails,versions,6.0.3.5,2021-02-10,,,,
ruby-on-rails,versions,5.2.4.5,2021-02-10,,,,
ruby-on-rails,versions,6.1.2,2021-02-09,,,,
ruby-on-rails,versions,6.1.1,2021-01-07,,,,
ruby-on-rails,versions,6.1.0,2020-12-09,,,,
ruby-on-rails,versions,6.0.3.4,2020-10-07,,,,
ruby-on-rails,versions,6.0.3.3,2020-09-09,,,,
ruby-on-rails,versions,5.2.4.4,2020-09-09,,,,
ruby-on-rails,versions,6.0.3.2,2020-06-17,,,,
ruby-on-rails,versions,6.0.3.1,2020-05-18,,,,
ruby-on-rails,versions,5.2.4.3,2020-05-18,,,,
ruby-on-rails,versions,4.2.11.3,2020-05-15,,,,
ruby-on-rails,versions,4.2.11.2,2020-05-15,,,,
ruby-on-rails,versions,6.0.3,2020-05-06,,,,
ruby-on-rails,versions,6.0.2.2,2020-03-19,,,,
ruby-on-rails,versions,5.2.4.2,2020-03-19,,,,
ruby-on-rails,versions,6.0.2.1,2019-12-18,,,,
ruby-on-rails,versions,5.2.4.1,2019-12-18,,,,
ruby-on-rails,versions,6.0.2,2019-12-13,,,,
ruby-on-rails,versions,5.2.4,2019-11-27,,,,
ruby-on-rails,versions,6.0.1,2019-11-05,,,,
ruby-on-rails,versions,6.0.0,2019-08-16,,,,
ruby-on-rails,versions,5.2.3,2019-03-27,,,,
ruby-on-rails,versions,5.1.7,2019-03-27,,,,
ruby-on-rails,versions,5.2.2.1,2019-03-13,,,,
ruby-on-rails,versions,5.1.6.2,2019-03-13,,,,
ruby-on-rails,versions,5.0.7.2,2019-03-13,,,,
ruby-on-rails,versions,4.2.11.1,2019-03-13,,,,
ruby-on-rails,versions,5.2.2,2018-12-04,,,,
ruby-on-rails,versions,5.2.1.1,2018-11-27,,,,
ruby-on-rails,versions,5.1.6.1,2018-11-27,,,,
ruby-on-rails,versions,5.0.7.1,2018-11-27,,,,
ruby-on-rails,versions,4.2.11,2018-11-27,,,,
ruby-on-rails,versions,5.2.1,2018-08-07,,,,
ruby-on-rails,versions,5.2.0,2018-04-09,,,,
ruby-on-rails,versions,5.1.6,2018-03-29,,,,
ruby-on-rails,versions,5.0.7,2018-03-29,,,,
ruby-on-rails,versions,5.1.5,2018-02-14,,,,
ruby-on-rails,versions,4.2.10,2017-09-27,,,,
ruby-on-rails,versions,5.1.4,2017-09-08,,,,
ruby-on-rails,versions,5.0.6,2017-09-08,,,,
ruby-on-rails,versions,5.1.3,2017-08-03,,,,
ruby-on-rails,versions,5.0.5,2017-07-31,,,,
ruby-on-rails,versions,5.1.2,2017-06-26,,,,
ruby-on-rails,versions,4.2.9,2017-06-26,,,,
ruby-on-rails,versions,5.0.4,2017-06-19,,,,
ruby-on-rails,versions,5.1.1,2017-05-12,,,,
ruby-on-rails,versions,5.0.3,2017-05-12,,,,
ruby-on-rails,versions,5.1.0,2017-04-27,,,,
ruby-on-rails,versions,5.0.2,2017-03-01,,,,
ruby-on-rails,versions,4.2.8,2017-02-21,,,,
ruby-on-rails,versions,5.0.1,2016-12-21,,,,
ruby-on-rails,versions,3.2.22.5,2016-09-14,,,,
ruby-on-rails,versions,3.2.22.4,2016-08-11,,,,
ruby-on-rails,versions,5.0.0.1,2016-08-10,,,,
ruby-on-rails,versions,4.2.7.1,2016-08-10,,,,
ruby-on-rails,versions,3.2.22.3,2016-08-10,,,,
ruby-on-rails,versions,4.2.7,2016-07-12,,,,
ruby-on-rails,versions,4.1.16,2016-07-12,,,,
ruby-on-rails,versions,5.0.0,2016-06-30,,,,
ruby-on-rails,versions,4.2.6,2016-03-07,,,,
ruby-on-rails,versions,4.1.15,2016-03-07,,,,
ruby-on-rails,versions,4.2.5.2,2016-02-29,,,,
ruby-on-rails,versions,4.1.14.2,2016-02-29,,,,
ruby-on-rails,versions,3.2.22.2,2016-02-29,,,,
ruby-on-rails,versions,4.2.5.1,2016-01-25,,,,
ruby-on-rails,versions,4.1.14.1,2016-01-25,,,,
ruby-on-rails,versions,3.2.22.1,2016-01-25,,,,
ruby-on-rails,versions,4.2.5,2015-11-12,,,,
ruby-on-rails,versions,4.1.14,2015-11-12,,,,
ruby-on-rails,versions,4.2.4,2015-08-24,,,,
ruby-on-rails,versions,4.1.13,2015-08-24,,,,
ruby-on-rails,versions,4.2.3,2015-06-25,,,,
ruby-on-rails,versions,4.1.12,2015-06-25,,,,
ruby-on-rails,versions,4.2.2,2015-06-16,,,,
ruby-on-rails,versions,4.1.11,2015-06-16,,,,
ruby-on-rails,versions,3.2.22,2015-06-16,,,,
ruby-on-rails,versions,4.2.1,2015-03-19,,,,
ruby-on-rails,versions,4.1.10,2015-03-19,,,,
ruby-on-rails,versions,4.1.9,2015-01-06,,,,
ruby-on-rails,versions,4.0.13,2015-01-06,,,,
ruby-on-rails,versions,4.2.0,2014-12-19,,,,
ruby-on-rails,versions,4.1.7.1,2014-11-19,,,,
ruby-on-rails,versions,4.0.11.1,2014-11-19,,,,
ruby-on-rails,versions,4.1.8,2014-11-17,,,,
ruby-on-rails,versions,4.0.12,2014-11-17,,,,
ruby-on-rails,versions,3.2.21,2014-11-17,,,,
ruby-on-rails,versions,4.1.7,2014-10-29,,,,
ruby-on-rails,versions,4.0.11,2014-10-29,,,,
ruby-on-rails,versions,3.2.20,2014-10-29,,,,
ruby-on-rails,versions,4.1.6,2014-09-11,,,,
ruby-on-rails,versions,4.0.10,2014-09-11,,,,
ruby-on-rails,versions,4.1.5,2014-08-18,,,,
ruby-on-rails,versions,4.0.9,2014-08-18,,,,
ruby-on-rails,versions,4.1.4,2014-07-02,,,,
ruby-on-rails,versions,4.1.3,2014-07-02,,,,
ruby-on-rails,versions,4.0.8,2014-07-02,,,,
ruby-on-rails,versions,4.0.7,2014-07-02,,,,
ruby-on-rails,versions,3.2.19,2014-07-02,,,,
ruby-on-rails,versions,4.1.2,2014-06-26,,,,
ruby-on-rails,versions,4.0.6,2014-06-26,,,,
ruby-on-rails,versions,4.1.1,2014-05-06,,,,
ruby-on-rails,versions,4.0.5,2014-05-06,,,,
ruby-on-rails,versions,3.2.18,2014-05-06,,,,
ruby-on-rails,versions,4.1.0,2014-04-08,,,,
ruby-on-rails,versions,4.0.4,2014-03-14,,,,
ruby-on-rails,versions,4.0.3,2014-02-18,,,,
ruby-on-rails,versions,3.2.17,2014-02-18,,,,
ruby-on-rails,versions,4.0.2,2013-12-02,,,,
ruby-on-rails,versions,3.2.16,2013-12-02,,,,
ruby-on-rails,versions,4.0.1,2013-11-01,,,,
ruby-on-rails,versions,3.2.15,2013-10-16,,,,
ruby-on-rails,versions,3.2.14,2013-07-22,,,,
ruby-on-rails,versions,4.0.0,2013-06-25,,,,
ruby-on-rails,versions,3.2.13,2013-03-18,,,,
ruby-on-rails,versions,3.1.12,2013-03-18,,,,
ruby-on-rails,versions,2.3.18,2013-03-18,,,,
ruby-on-rails,versions,3.2.12,2013-02-10,,,,
ruby-on-rails,versions,3.1.11,2013-02-10,,,,
ruby-on-rails,versions,2.3.17,2013-02-10,,,,
ruby-on-rails,versions,3.0.20,2013-01-28,,,,
ruby-on-rails,versions,2.3.16,2013-01-28,,,,
ruby-on-rails,versions,3.2.11,2013-01-08,,,,
ruby-on-rails,versions,3.1.10,2013-01-08,,,,
ruby-on-rails,versions,3.0.19,2013-01-08,,,,
ruby-on-rails,versions,2.3.15,2013-01-08,,,,
ruby-on-rails,versions,3.2.10,2012-12-23,,,,
ruby-on-rails,versions,3.1.9,2012-12-23,,,,
ruby-on-rails,versions,3.0.18,2012-12-23,,,,
ruby-on-rails,versions,3.2.9,2012-11-12,,,,
ruby-on-rails,versions,3.2.8,2012-08-09,,,,
ruby-on-rails,versions,3.1.8,2012-08-09,,,,
ruby-on-rails,versions,3.0.17,2012-08-09,,,,
ruby-on-rails,versions,3.2.7,2012-07-26,,,,
ruby-on-rails,versions,3.1.7,2012-07-26,,,,
ruby-on-rails,versions,3.0.16,2012-07-26,,,,
ruby-on-rails,versions,3.2.6,2012-06-12,,,,
ruby-on-rails,versions,3.1.6,2012-06-12,,,,
ruby-on-rails,versions,3.0.15,2012-06-12,,,,
ruby-on-rails,versions,3.0.14,2012-06-12,,,,
ruby-on-rails,versions,3.2.5,2012-05-31,,,,
ruby-on-rails,versions,3.2.4,2012-05-31,,,,
ruby-on-rails,versions,3.1.5,2012-05-31,,,,
ruby-on-rails,versions,3.0.13,2012-05-31,,,,
ruby-on-rails,versions,3.2.3,2012-03-30,,,,
ruby-on-rails,versions,3.2.2,2012-03-01,,,,
ruby-on-rails,versions,3.1.4,2012-03-01,,,,
ruby-on-rails,versions,3.0.12,2012-03-01,,,,
ruby-on-rails,versions,3.2.1,2012-01-26,,,,
ruby-on-rails,versions,3.2.0,2012-01-20,,,,
ruby-on-rails,versions,3.1.3,2011-11-20,,,,
ruby-on-rails,versions,3.1.2,2011-11-18,,,,
ruby-on-rails,versions,3.0.11,2011-11-18,,,,
ruby-on-rails,versions,3.1.1,2011-10-07,,,,
ruby-on-rails,versions,3.1.0,2011-08-30,,,,
ruby-on-rails,versions,3.0.10,2011-08-16,,,,
ruby-on-rails,versions,2.3.14,2011-08-16,,,,
ruby-on-rails,versions,2.3.13,2011-08-16,,,,
ruby-on-rails,versions,3.0.9,2011-06-16,,,,
ruby-on-rails,versions,3.0.8,2011-06-07,,,,
ruby-on-rails,versions,2.3.12,2011-06-07,,,,
ruby-on-rails,versions,3.0.7,2011-04-18,,,,
ruby-on-rails,versions,3.0.6,2011-04-05,,,,
ruby-on-rails,versions,3.0.5,2011-02-26,,,,
ruby-on-rails,versions,3.0.4,2011-02-09,,,,
ruby-on-rails,versions,2.3.11,2011-02-09,,,,
ruby-on-rails,versions,3.0.3,2010-11-16,,,,
ruby-on-rails,versions,3.0.2,2010-11-15,,,,
ruby-on-rails,versions,3.0.1,2010-10-15,,,,
ruby-on-rails,versions,2.3.10,2010-10-15,,,,
ruby-on-rails,versions,2.3.9,2010-09-04,,,,
ruby-on-rails,versions,3.0.0,2010-08-30,,,,
ruby-on-rails,versions,2.3.8,2010-05-24,,,,
ruby-on-rails,versions,2.3.7,2010-05-24,,,,
ruby-on-rails,versions,2.3.6,2010-05-22,,,,
ruby-on-rails,versions,2.3.5,2009-11-27,,,,
ruby-on-rails,versions,2.2.3,2009-09-24,,,,
ruby-on-rails,versions,2.3.4,2009-09-04,,,,
ruby-on-rails,versions,2.3.3.1,2009-07-19,,,,
ruby-on-rails,versions,2.3.3,2009-07-16,,,,
ruby-on-rails,versions,2.3.2.1,2009-03-17,,,,
ruby-on-rails,versions,2.3.2,2009-03-15,,,,
ruby-on-rails,versions,2.3.1,2009-03-05,,,,
ruby-on-rails,versions,2.3.0,2009-02-02,,,,
ruby-on-rails,versions,2.2.2,2008-11-21,,,,
ruby-on-rails,versions,2.2.1,2008-11-14,,,,
ruby-on-rails,versions,2.2.0,2008-10-24,,,,
ruby-on-rails,versions,2.1.2,2008-10-23,,,,
ruby-on-rails,versions,2.0.4,2008-10-20,,,,
ruby-on-rails,versions,2.0.5,2008-10-19,,,,
ruby-on-rails,versions,2.1.1,2008-09-04,,,,
ruby-on-rails,versions,2.1.0,2008-05-31,,,,
ruby-on-rails,versions,2.0.3,2008-05-12,,,,
ruby-on-rails,versions,2.0.2,2008-04-10,,,,
ruby-on-rails,versions,2.0.1,2008-04-10,,,,
ruby-on-rails,versions,2.0.0,2008-04-10,,,,
ruby-on-rails,versions,1.2.6,2008-04-10,,,,
ruby-on-rails,versions,1.2.5,2008-04-10,,,,
ruby-on-rails,versions,1.2.4,2008-04-10,,,,
ruby-on-rails,versions,1.2.3,2008-04-10,,,,
ruby-on-rails,versions,1.2.2,2008-04-10,,,,
ruby-on-rails,versions,1.2.1,2008-04-10,,,,
ruby-on-rails,versions,1.2.0,2008-04-10,,,,
ruby-on-rails,versions,1.1.6,2008-04-10,,,,
ruby-on-rails,versions,1.1.5,2008-04-10,,,,
ruby-on-rails,versions,1.1.4,2008-04-10,,,,
ruby-on-rails,versions,1.1.3,2008-04-10,,,,
ruby-on-rails,versions,1.1.2,2008-04-10,,,,
ruby-on-rails,versions,1.1.1,2008-04-10,,,,
ruby-on-rails,versions,1.1.0,2008-04-10,,,,
ruby-on-rails,versions,1.0.0,2008-04-10,,,,
oracle-linux,versions,9.5,2024-11-20,,,,
oracle-linux,versions,9.4,2024-05-15,,,,
oracle-linux,versions,9.3,2023-11-17,,,,
oracle-linux,versions,9.2,2023-05-26,,,,
oracle-linux,versions,9.1,2022-11-30,,,,
oracle-linux,versions,8.7,2022-11-21,,,,
oracle-linux,versions,9.0,2022-07-06,,,,
oracle-linux,versions,8.6,2022-05-20,,,,
oracle-linux,versions,8.4,2021-05-27,,,,
oracle-linux,versions,8.3,2020-11-13,,,,
oracle-linux,versions,7.9,2020-10-08,,,,
oracle-linux,versions,8.2,2020-06-21,,,,
oracle-linux,versions,8.1,2019-11-17,,,,
oracle-linux,versions,8.0,2019-07-19,,,,
oracle-linux,versions,7.6,2018-11-07,,,,
oracle-linux,versions,7.5,2018-04-18,,,,
oracle-linux,versions,7.4,2017-09-09,,,,
oracle-linux,versions,6.9,2017-03-28,,,,
oracle-linux,versions,7.3,2016-11-11,,,,
oracle-linux,versions,7.2,2015-11-26,,,,
oracle-linux,versions,6.7,2015-07-31,,,,
oracle-linux,versions,7.1,2015-03-17,,,,
oracle-linux,versions,6.6,2014-10-23,,,,
oracle-linux,versions,5.11,2014-09-26,,,,
oracle-linux,versions,7.0,2014-07-23,,,,
oracle-linux,versions,6.5,2013-12-01,,,,
oracle-linux,versions,6.3,2012-06-29,,,,
oracle-linux,versions,5.8,2012-03-03,,,,
oracle-linux,versions,6.2,2011-12-20,,,,
oracle-linux,versions,5.7,2011-08-02,,,,
oracle-linux,versions,6.1,2011-06-01,,,,
oracle-linux,versions,6.0,2011-02-12,,,,
oracle-linux,versions,5.6,2011-01-23,,,,
oracle-linux,versions,5.5,2010-04-14,,,,
oracle-linux,versions,5.4,2009-09-16,,,,
oracle-linux,versions,4.4,2006-10-26,,,,
elasticsearch,versions,8.17.1,2025-01-10,,,,
elasticsearch,versions,8.16.3,2025-01-10,,,,
elasticsearch,versions,7.17.27,2025-01-09,,,,
elasticsearch,versions,8.16.2,2024-12-12,,,,
elasticsearch,versions,8.17.0,2024-12-11,,,,
elasticsearch,versions,7.17.26,2024-11-25,,,,
elasticsearch,versions,8.15.5,2024-11-21,,,,
elasticsearch,versions,8.16.1,2024-11-19,,,,
elasticsearch,versions,8.16.0,2024-11-08,,,,
elasticsearch,versions,8.15.4,2024-11-06,,,,
elasticsearch,versions,7.17.25,2024-10-14,,,,
elasticsearch,versions,8.15.3,2024-10-10,,,,
elasticsearch,versions,8.15.2,2024-09-18,,,,
elasticsearch,versions,7.17.24,2024-09-04,,,,
elasticsearch,versions,8.15.1,2024-09-02,,,,
elasticsearch,versions,8.15.0,2024-08-03,,,,
elasticsearch,versions,7.17.23,2024-07-24,,,,
elasticsearch,versions,8.14.3,2024-07-06,,,,
elasticsearch,versions,8.14.2,2024-07-01,,,,
elasticsearch,versions,7.17.22,2024-06-13,,,,
elasticsearch,versions,8.14.1,2024-06-12,,,,
elasticsearch,versions,8.14.0,2024-06-05,,,,
elasticsearch,versions,8.13.4,2024-05-14,,,,
elasticsearch,versions,8.13.3,2024-05-03,,,,
elasticsearch,versions,7.17.21,2024-05-03,,,,
elasticsearch,versions,7.17.20,2024-04-10,,,,
elasticsearch,versions,8.13.2,2024-04-08,,,,
elasticsearch,versions,8.13.1,2024-04-02,,,,
elasticsearch,versions,8.13.0,2024-03-26,,,,
elasticsearch,versions,7.17.19,2024-03-26,,,,
elasticsearch,versions,8.12.2,2024-02-22,,,,
elasticsearch,versions,8.12.1,2024-02-06,,,,
elasticsearch,versions,7.17.18,2024-02-06,,,,
elasticsearch,versions,7.17.17,2024-01-23,,,,
elasticsearch,versions,8.12.0,2024-01-17,,,,
elasticsearch,versions,8.11.4,2024-01-11,,,,
elasticsearch,versions,8.11.3,2023-12-12,,,,
elasticsearch,versions,7.17.16,2023-12-12,,,,
elasticsearch,versions,8.11.2,2023-12-07,,,,
elasticsearch,versions,8.11.1,2023-11-13,,,,
elasticsearch,versions,7.17.15,2023-11-13,,,,
elasticsearch,versions,8.11.0,2023-11-07,,,,
elasticsearch,versions,8.10.4,2023-10-17,,,,
elasticsearch,versions,8.10.3,2023-10-10,,,,
elasticsearch,versions,7.17.14,2023-10-10,,,,
elasticsearch,versions,8.10.2,2023-09-21,,,,
elasticsearch,versions,8.10.1,2023-09-18,,,,
elasticsearch,versions,8.10.0,2023-09-12,,,,
elasticsearch,versions,8.9.2,2023-09-06,,,,
elasticsearch,versions,7.17.13,2023-09-06,,,,
elasticsearch,versions,8.9.1,2023-08-17,,,,
elasticsearch,versions,8.9.0,2023-07-25,,,,
elasticsearch,versions,7.17.12,2023-07-25,,,,
elasticsearch,versions,8.8.2,2023-06-29,,,,
elasticsearch,versions,7.17.11,2023-06-29,,,,
elasticsearch,versions,8.8.1,2023-06-08,,,,
elasticsearch,versions,8.8.0,2023-05-25,,,,
elasticsearch,versions,8.7.1,2023-05-02,,,,
elasticsearch,versions,7.17.10,2023-05-02,,,,
elasticsearch,versions,8.7.0,2023-03-30,,,,
elasticsearch,versions,8.6.2,2023-02-16,,,,
elasticsearch,versions,7.17.9,2023-02-02,,,,
elasticsearch,versions,8.6.1,2023-01-26,,,,
elasticsearch,versions,8.6.0,2023-01-10,,,,
elasticsearch,versions,8.5.3,2022-12-08,,,,
elasticsearch,versions,7.17.8,2022-12-08,,,,
elasticsearch,versions,8.5.2,2022-11-22,,,,
elasticsearch,versions,8.5.1,2022-11-15,,,,
elasticsearch,versions,8.5.0,2022-11-01,,,,
elasticsearch,versions,7.17.7,2022-10-25,,,,
elasticsearch,versions,8.4.3,2022-10-05,,,,
elasticsearch,versions,8.4.2,2022-09-20,,,,
elasticsearch,versions,8.4.1,2022-08-30,,,,
elasticsearch,versions,8.4.0,2022-08-24,,,,
elasticsearch,versions,7.17.6,2022-08-24,,,,
elasticsearch,versions,8.3.3,2022-07-28,,,,
elasticsearch,versions,8.3.2,2022-07-07,,,,
elasticsearch,versions,8.3.1,2022-06-30,,,,
elasticsearch,versions,8.3.0,2022-06-28,,,,
elasticsearch,versions,7.17.5,2022-06-28,,,,
elasticsearch,versions,8.2.3,2022-06-14,,,,
elasticsearch,versions,8.2.2,2022-05-26,,,,
elasticsearch,versions,8.2.1,2022-05-24,,,,
elasticsearch,versions,7.17.4,2022-05-24,,,,
elasticsearch,versions,8.2.0,2022-05-03,,,,
elasticsearch,versions,8.1.3,2022-04-20,,,,
elasticsearch,versions,7.17.3,2022-04-20,,,,
elasticsearch,versions,8.1.2,2022-03-31,,,,
elasticsearch,versions,7.17.2,2022-03-31,,,,
elasticsearch,versions,8.1.1,2022-03-22,,,,
elasticsearch,versions,8.1.0,2022-03-08,,,,
elasticsearch,versions,8.0.1,2022-03-01,,,,
elasticsearch,versions,7.17.1,2022-02-28,,,,
elasticsearch,versions,8.0.0,2022-02-10,,,,
elasticsearch,versions,7.17.0,2022-02-01,,,,
elasticsearch,versions,7.16.3,2022-01-13,,,,
elasticsearch,versions,6.8.23,2022-01-13,,,,
elasticsearch,versions,7.16.2,2021-12-19,,,,
elasticsearch,versions,6.8.22,2021-12-19,,,,
elasticsearch,versions,7.16.1,2021-12-13,,,,
elasticsearch,versions,6.8.21,2021-12-13,,,,
elasticsearch,versions,7.16.0,2021-12-07,,,,
elasticsearch,versions,7.15.2,2021-11-10,,,,
elasticsearch,versions,7.15.1,2021-10-14,,,,
elasticsearch,versions,6.8.20,2021-10-14,,,,
elasticsearch,versions,7.15.0,2021-09-22,,,,
elasticsearch,versions,7.14.2,2021-09-21,,,,
elasticsearch,versions,6.8.19,2021-09-21,,,,
elasticsearch,versions,7.14.1,2021-09-01,,,,
elasticsearch,versions,7.14.0,2021-08-03,,,,
elasticsearch,versions,6.8.18,2021-08-03,,,,
elasticsearch,versions,7.13.4,2021-07-20,,,,
elasticsearch,versions,7.13.3,2021-07-07,,,,
elasticsearch,versions,6.8.17,2021-07-07,,,,
elasticsearch,versions,7.13.2,2021-06-14,,,,
elasticsearch,versions,7.13.1,2021-06-02,,,,
elasticsearch,versions,7.13.0,2021-05-25,,,,
elasticsearch,versions,6.8.16,2021-05-25,,,,
elasticsearch,versions,7.12.1,2021-04-27,,,,
elasticsearch,versions,7.12.0,2021-03-23,,,,
elasticsearch,versions,6.8.15,2021-03-23,,,,
elasticsearch,versions,7.11.2,2021-03-10,,,,
elasticsearch,versions,7.11.1,2021-02-17,,,,
elasticsearch,versions,7.11.0,2021-02-10,,,,
elasticsearch,versions,6.8.14,2021-02-10,,,,
elasticsearch,versions,7.10.2,2021-01-14,,,,
elasticsearch,versions,7.10.1,2020-12-09,,,,
elasticsearch,versions,7.10.0,2020-11-11,,,,
elasticsearch,versions,7.9.3,2020-10-22,,,,
elasticsearch,versions,6.8.13,2020-10-22,,,,
elasticsearch,versions,7.9.2,2020-09-24,,,,
elasticsearch,versions,7.9.1,2020-09-03,,,,
elasticsearch,versions,7.9.0,2020-08-18,,,,
elasticsearch,versions,6.8.12,2020-08-18,,,,
elasticsearch,versions,7.8.1,2020-07-27,,,,
elasticsearch,versions,6.8.11,2020-07-27,,,,
elasticsearch,versions,7.8.0,2020-06-18,,,,
elasticsearch,versions,7.7.1,2020-06-03,,,,
elasticsearch,versions,6.8.10,2020-06-03,,,,
elasticsearch,versions,7.7.0,2020-05-13,,,,
elasticsearch,versions,6.8.9,2020-05-13,,,,
elasticsearch,versions,7.6.2,2020-03-31,,,,
elasticsearch,versions,6.8.8,2020-03-31,,,,
elasticsearch,versions,7.6.1,2020-03-04,,,,
elasticsearch,versions,6.8.7,2020-03-04,,,,
elasticsearch,versions,7.6.0,2020-02-11,,,,
elasticsearch,versions,7.5.2,2020-01-21,,,,
elasticsearch,versions,7.5.1,2019-12-18,,,,
elasticsearch,versions,6.8.6,2019-12-18,,,,
elasticsearch,versions,7.5.0,2019-12-02,,,,
elasticsearch,versions,6.8.5,2019-11-20,,,,
elasticsearch,versions,7.4.2,2019-10-31,,,,
elasticsearch,versions,7.4.1,2019-10-23,,,,
elasticsearch,versions,6.8.4,2019-10-23,,,,
elasticsearch,versions,7.4.0,2019-10-01,,,,
elasticsearch,versions,7.3.2,2019-09-12,,,,
elasticsearch,versions,6.8.3,2019-09-05,,,,
elasticsearch,versions,7.3.1,2019-08-22,,,,
elasticsearch,versions,7.3.0,2019-07-31,,,,
elasticsearch,versions,7.2.1,2019-07-30,,,,
elasticsearch,versions,6.8.2,2019-07-30,,,,
elasticsearch,versions,7.2.0,2019-06-25,,,,
elasticsearch,versions,6.8.1,2019-06-20,,,,
elasticsearch,versions,7.1.1,2019-05-28,,,,
elasticsearch,versions,7.1.0,2019-05-20,,,,
elasticsearch,versions,6.8.0,2019-05-20,,,,
elasticsearch,versions,6.7.2,2019-05-02,,,,
elasticsearch,versions,7.0.1,2019-05-01,,,,
elasticsearch,versions,7.0.0,2019-04-10,,,,
elasticsearch,versions,6.7.1,2019-04-04,,,,
elasticsearch,versions,6.7.0,2019-03-26,,,,
elasticsearch,versions,5.6.16,2019-03-19,,,,
elasticsearch,versions,6.6.2,2019-03-12,,,,
elasticsearch,versions,6.6.1,2019-02-22,,,,
elasticsearch,versions,5.6.15,2019-02-22,,,,
elasticsearch,versions,6.6.0,2019-01-29,,,,
elasticsearch,versions,6.5.4,2018-12-25,,,,
elasticsearch,versions,6.5.3,2018-12-11,,,,
elasticsearch,versions,5.6.14,2018-12-11,,,,
elasticsearch,versions,6.5.2,2018-12-07,,,,
elasticsearch,versions,6.5.1,2018-11-20,,,,
elasticsearch,versions,6.5.0,2018-11-14,,,,
elasticsearch,versions,6.4.3,2018-11-06,,,,
elasticsearch,versions,5.6.13,2018-11-06,,,,
elasticsearch,versions,6.4.2,2018-10-02,,,,
elasticsearch,versions,5.6.12,2018-09-19,,,,
elasticsearch,versions,6.4.1,2018-09-18,,,,
elasticsearch,versions,5.6.11,2018-08-23,,,,
elasticsearch,versions,6.4.0,2018-08-17,,,,
elasticsearch,versions,6.3.2,2018-07-24,,,,
elasticsearch,versions,6.3.1,2018-07-05,,,,
elasticsearch,versions,6.3.0,2018-06-13,,,,
elasticsearch,versions,5.6.10,2018-06-13,,,,
elasticsearch,versions,6.2.4,2018-04-17,,,,
elasticsearch,versions,5.6.9,2018-04-17,,,,
elasticsearch,versions,6.2.3,2018-03-20,,,,
elasticsearch,versions,6.1.4,2018-03-20,,,,
elasticsearch,versions,6.2.2,2018-02-20,,,,
elasticsearch,versions,5.6.8,2018-02-20,,,,
elasticsearch,versions,6.2.1,2018-02-08,,,,
elasticsearch,versions,6.2.0,2018-02-06,,,,
elasticsearch,versions,6.1.3,2018-01-30,,,,
elasticsearch,versions,5.6.7,2018-01-30,,,,
elasticsearch,versions,6.1.2,2018-01-16,,,,
elasticsearch,versions,5.6.6,2018-01-16,,,,
elasticsearch,versions,6.1.1,2017-12-20,,,,
elasticsearch,versions,6.1.0,2017-12-14,,,,
elasticsearch,versions,6.0.1,2017-12-07,,,,
elasticsearch,versions,5.6.5,2017-12-07,,,,
elasticsearch,versions,6.0.0,2017-11-14,,,,
elasticsearch,versions,5.6.4,2017-11-08,,,,
elasticsearch,versions,5.6.3,2017-10-11,,,,
elasticsearch,versions,5.6.2,2017-09-26,,,,
elasticsearch,versions,5.6.1,2017-09-18,,,,
elasticsearch,versions,5.6.0,2017-09-12,,,,
elasticsearch,versions,5.5.3,2017-09-12,,,,
elasticsearch,versions,5.5.2,2017-08-17,,,,
elasticsearch,versions,5.5.1,2017-07-27,,,,
elasticsearch,versions,2.4.6,2017-07-13,,,,
elasticsearch,versions,5.5.0,2017-07-07,,,,
elasticsearch,versions,5.4.3,2017-06-27,,,,
elasticsearch,versions,5.4.2,2017-06-21,,,,
elasticsearch,versions,5.4.1,2017-06-01,,,,
elasticsearch,versions,5.3.3,2017-06-01,,,,
elasticsearch,versions,5.4.0,2017-05-04,,,,
elasticsearch,versions,5.3.2,2017-04-24,,,,
elasticsearch,versions,5.3.1,2017-04-21,,,,
elasticsearch,versions,2.4.5,2017-04-18,,,,
elasticsearch,versions,5.3.0,2017-03-28,,,,
elasticsearch,versions,5.2.2,2017-02-24,,,,
elasticsearch,versions,5.2.1,2017-02-09,,,,
elasticsearch,versions,5.2.0,2017-01-31,,,,
elasticsearch,versions,5.1.2,2017-01-11,,,,
elasticsearch,versions,2.4.4,2016-12-19,,,,
elasticsearch,versions,2.4.3,2016-12-07,,,,
elasticsearch,versions,5.1.1,2016-12-06,,,,
elasticsearch,versions,5.0.2,2016-11-24,,,,
elasticsearch,versions,1.7.6,2016-11-18,,,,
elasticsearch,versions,2.4.2,2016-11-16,,,,
elasticsearch,versions,5.0.1,2016-11-11,,,,
elasticsearch,versions,5.0.0,2016-10-25,,,,
elasticsearch,versions,2.4.1,2016-09-23,,,,
elasticsearch,versions,2.4.0,2016-08-29,,,,
elasticsearch,versions,2.3.5,2016-07-27,,,,
elasticsearch,versions,2.3.4,2016-06-30,,,,
